name,timestamp,true_rating,tweet_id,dog_stage,retweet_count,favorite_count,dog_breed
Snicku,2016-11-09 16:22:22,1.2,796387464403357696,,4385.0,11525.0,pekinese
Ruby,2016-11-09 00:37:46,1.1,796149749086875649,,15094.0,33836.0,golden_retriever
,2016-11-08 23:01:49,1.3,796125600683540480,,1898.0,5190.0,
,2016-11-08 22:25:27,1.1,796116448414461957,,2551.0,9551.0,cardigan
Yogi,2016-11-08 20:00:55,1.2,796080075804475393,,2449.0,8864.0,chow
Daisy,2016-11-08 16:47:50,1.3,796031486298386433,,3916.0,11325.0,golden_retriever
,2016-11-07 03:14:10,1.3,795464331001561088,doggo,25029.0,52117.0,golden_retriever
Brody,2016-11-06 22:59:35,1.2,795400264262053889,,3045.0,10560.0,golden_retriever
Bailey,2016-11-06 01:33:58,1.1,795076730285391872,,5727.0,16987.0,
Mack,2016-11-05 15:37:24,1.2,794926597468000259,,2435.0,10766.0,toy_poodle
Nimbus,2016-11-04 00:15:59,1.2,794332329137291264,,2813.0,10031.0,samoyed
Laika,2016-11-03 15:51:10,1.4,794205286408003585,,3504.0,9638.0,
Maximus,2016-11-02 23:45:19,1.2,793962221541933056,,5158.0,17609.0,labrador_retriever
Clark,2016-11-02 16:00:06,1.3,793845145112371200,,1971.0,9658.0,old_english_sheepdog
Dobby,2016-11-01 23:53:02,1.2,793601777308463104,,1716.0,8360.0,miniature_pinscher
Fiona,2016-11-01 17:12:16,1.2,793500921481273345,,2508.0,11197.0,golden_retriever
Moreton,2016-11-01 03:00:09,1.3,793286476301799424,,9690.0,25767.0,afghan_hound
Dave,2016-11-01 02:00:14,1.2,793271401113350145,,2517.0,9086.0,siberian_husky
,2016-11-01 01:00:05,1.2,793256262322548741,,8799.0,20942.0,basset
Tucker,2016-11-01 00:00:38,1.3,793241302385262592,,3463.0,11016.0,golden_retriever
Juno,2016-10-31 23:00:11,1.1,793226087023144960,,3034.0,10311.0,wire-haired_fox_terrier
Maude,2016-10-31 22:00:04,1.0,793210959003287553,,2951.0,9354.0,french_bulldog
Lily,2016-10-31 21:00:23,1.2,793195938047070209,,5940.0,16016.0,labrador_retriever
Newt,2016-10-31 20:00:05,1.1,793180763617361921,,2109.0,7272.0,lakeland_terrier
Benji,2016-10-31 19:00:10,1.2,793165685325201412,,2933.0,9867.0,golden_retriever
Nida,2016-10-31 18:00:14,1.1,793150605191548928,,1797.0,6478.0,italian_greyhound
,2016-10-31 17:00:11,1.3,793135492858580992,,2616.0,6770.0,
Robin,2016-10-31 16:00:13,1.1,793120401413079041,,4128.0,13297.0,labrador_retriever
,2016-10-31 02:17:31,1.3,792913359805018113,,4199.0,15024.0,
Bailey,2016-10-31 00:20:11,1.2,792883833364439040,,4505.0,11833.0,standard_poodle
Monster,2016-10-30 17:02:53,1.2,792773781206999040,,1776.0,7697.0,yorkshire_terrier
BeBe,2016-10-29 15:55:58,1.2,792394556390137856,,4526.0,14070.0,cocker_spaniel
Remus,2016-10-28 17:07:05,1.1,792050063153438720,,1906.0,7506.0,komondor
,2016-10-27 22:53:48,1.4,791774931465953280,,23420.0,47248.0,
,2016-10-27 16:06:04,1.3,791672322847637504,,3303.0,12296.0,golden_retriever
Levi,2016-10-26 22:31:36,1.2,791406955684368384,,4349.0,13738.0,pembroke
Mabel,2016-10-26 16:14:55,1.2,791312159183634433,,2673.0,9186.0,miniature_pinscher
Misty,2016-10-25 18:44:32,1.2,790987426131050500,,2245.0,10324.0,cocker_spaniel
Betty,2016-10-25 16:00:09,1.2,790946055508652032,,4942.0,17430.0,golden_retriever
Mosby,2016-10-24 23:37:28,1.2,790698755171364864,,2027.0,8585.0,bernese_mountain_dog
Duke,2016-10-24 15:53:19,1.1,790581949425475584,,7567.0,21640.0,malinois
Maggie,2016-10-23 23:42:19,1.2,790337589677002753,,1976.0,8186.0,pembroke
Bruce,2016-10-23 19:42:02,1.1,790277117346975746,,3351.0,13142.0,labrador_retriever
Happy,2016-10-23 00:27:05,1.2,789986466051088384,,2446.0,9673.0,golden_retriever
Ralphy,2016-10-22 18:57:48,1.3,789903600034189313,,4350.0,10861.0,
Eli,2016-10-22 00:45:17,1.3,789628658055020548,,1873.0,7864.0,chow
Brownie,2016-10-21 22:48:24,1.2,789599242079838210,,2025.0,7077.0,chesapeake_bay_retriever
Rizzy,2016-10-21 18:16:44,1.2,789530877013393408,,3558.0,12312.0,schipperke
,2016-10-21 03:56:25,1.3,789314372632018944,,2411.0,9034.0,
Stella,2016-10-21 00:53:56,1.0,789268448748703744,,2741.0,9531.0,malamute
Bo,2016-10-20 16:15:26,1.2,789137962068021249,,2948.0,10162.0,chihuahua
Lucy,2016-10-20 01:03:11,1.1,788908386943430656,,13100.0,28671.0,golden_retriever
Butter,2016-10-19 15:37:03,1.2,788765914992902144,,10866.0,28682.0,cocker_spaniel
Dexter,2016-10-18 16:11:17,1.1,788412144018661376,,5552.0,16293.0,golden_retriever
,2016-10-18 00:41:57,1.3,788178268662984705,,2213.0,7557.0,samoyed
Leo,2016-10-17 22:51:57,1.3,788150585577050112,,1363.0,6411.0,chow
,2016-10-17 15:31:05,1.2,788039637453406209,,1391.0,6432.0,
Frank,2016-10-17 00:20:47,1.1,787810552592695296,,3228.0,9069.0,pug
Tonks,2016-10-16 18:11:26,1.3,787717603741622272,,2925.0,10698.0,german_shepherd
Moose,2016-10-15 21:01:17,1.1,787397959788929025,,2990.0,11354.0,chihuahua
Lincoln,2016-10-15 16:01:13,1.0,787322443945877504,,1836.0,8143.0,golden_retriever
Rory,2016-10-14 16:13:10,1.2,786963064373534720,,8386.0,27813.0,golden_retriever
,2016-10-13 20:28:35,1.2,786664955043049472,,2687.0,11120.0,leonberg
Dale,2016-10-13 15:54:28,1.1,786595970293370880,,3278.0,9833.0,pembroke
Rizzo,2016-10-13 00:29:39,1.3,786363235746385920,doggo,3690.0,11385.0,golden_retriever
Arnie,2016-10-12 19:24:27,1.2,786286427768250368,,3007.0,8322.0,
Mattie,2016-10-12 15:55:59,1.1,786233965241827333,,5011.0,15972.0,labrador_retriever
,2016-10-12 03:50:17,1.3,786051337297522688,,160.0,1492.0,
Lucy,2016-10-11 19:39:28,1.2,785927819176054784,,3338.0,11895.0,toy_poodle
Rusty,2016-10-11 16:00:24,1.2,785872687017132033,,1920.0,6991.0,great_pyrenees
Dallas,2016-10-10 17:32:08,1.1,785533386513321988,,2097.0,9516.0,miniature_pinscher
,2016-10-10 16:20:36,1.0,785515384317313025,,1329.0,6381.0,
Doc,2016-10-09 23:44:41,1.2,785264754247995392,,1714.0,7580.0,chow
Hero,2016-10-09 17:31:53,1.1,785170936622350336,,5092.0,12601.0,eskimo_dog
Rusty,2016-10-08 18:41:19,1.3,784826020293709826,,3396.0,10579.0,chow
Frankie,2016-10-07 22:15:26,1.1,784517518371221505,,2662.0,9351.0,malamute
Stormy,2016-10-07 16:33:21,1.2,784431430411685888,,1348.0,5955.0,miniature_poodle
Reginald,2016-10-07 00:06:50,1.2,784183165795655680,,8477.0,21004.0,
Balto,2016-10-06 15:49:14,1.2,784057939640352768,,11691.0,31142.0,
Riley,2016-10-06 01:23:05,1.3,783839966405230592,,11308.0,31335.0,
Mairi,2016-10-06 00:08:09,1.2,783821107061198850,,2058.0,7675.0,lakeland_terrier
Loomis,2016-10-05 15:47:27,1.2,783695101801398276,,3368.0,10903.0,chow
Finn,2016-10-05 00:40:09,1.1,783466772167098368,,2355.0,8820.0,chihuahua
Godi,2016-10-04 19:42:03,1.3,783391753726550016,,5769.0,17608.0,norwegian_elkhound
Dave,2016-10-04 15:55:06,1.2,783334639985389568,,12277.0,30437.0,cardigan
Earl,2016-10-03 23:25:55,1.1,783085703974514689,,2328.0,8507.0,chesapeake_bay_retriever
Cali,2016-10-03 15:42:44,1.2,782969140009107456,,7725.0,25168.0,golden_retriever
Deacon,2016-10-03 01:00:34,1.1,782747134529531904,doggo,1471.0,7791.0,golden_retriever
Penny,2016-10-02 23:23:04,1.0,782722598790725632,,5659.0,18005.0,irish_setter
Timmy,2016-10-02 15:10:30,1.1,782598640137187329,,1973.0,8119.0,malamute
Sampson,2016-10-01 19:47:08,1.2,782305867769217024,doggo,5844.0,17369.0,briard
Chipson,2016-09-30 20:33:43,1.1,781955203444699136,,3531.0,11598.0,
,2016-09-30 01:08:10,0.5,781661882474196992,,2845.0,10898.0,pembroke
Combo,2016-09-30 00:41:48,1.1,781655249211752448,doggo,1176.0,4168.0,
,2016-09-29 16:03:01,1.2,781524693396357120,,5833.0,21626.0,chesapeake_bay_retriever
Oakley,2016-09-28 21:56:36,1.1,781251288990355457,,2188.0,8799.0,mexican_hairless
,2016-09-28 16:07:23,1.0,781163403222056960,,2867.0,10198.0,shetland_sheepdog
,2016-09-28 00:46:20,1.3,780931614150983680,,7694.0,22532.0,
Dash,2016-09-27 19:54:58,1.0,780858289093574656,,2105.0,7489.0,chesapeake_bay_retriever
Koda,2016-09-27 16:06:28,1.1,780800785462489090,,1369.0,5728.0,siberian_husky
Hercules,2016-09-27 02:53:48,1.2,780601303617732608,,3498.0,12636.0,saint_bernard
,2016-09-26 23:04:13,1.2,780543529827336192,,1817.0,6570.0,golden_retriever
,2016-09-26 18:38:05,1.2,780476555013349377,,120.0,0.0,pug
Bear,2016-09-26 17:29:48,1.1,780459368902959104,,1125.0,5510.0,great_dane
,2016-09-25 23:47:39,1.1,780192070812196864,,2344.0,9064.0,vizsla
